fulltime,fam_inc,parttime,sex,race,lsat,ugpa,zfygpa,DOB_yr,zgpa,tier,index6040,pass_bar
1.0,2.0,0.0,male,white,32.5,3.8,-0.91,59.0,-0.25,3.0,735.2631425,P
1.0,4.0,0.0,female,white,34.0,3.8,0.0,69.0,0.0,4.0,758.9473519999999,P
1.0,3.0,0.0,male,white,38.0,3.8,-1.57,69.0,-1.65,4.0,822.1052440000001,P
1.0,4.0,0.0,female,white,42.0,3.8,-0.48,68.0,-0.02,6.0,885.2631359999999,P
1.0,4.0,0.0,male,white,45.0,3.8,1.57,67.0,1.64,3.0,932.631555,P
1.0,2.0,0.0,female,white,39.0,3.8,1.8,60.0,1.56,4.0,837.894717,P
1.0,4.0,0.0,female,white,39.0,3.8,0.71,62.0,0.56,4.0,837.894717,P
1.0,3.0,0.0,female,white,42.0,3.8,0.84,55.0,0.73,4.0,885.2631359999999,P
1.0,3.0,0.0,female,white,40.0,3.8,1.3,68.0,1.04,2.0,853.6841900000001,P
1.0,1.0,0.0,male,white,42.0,3.8,-0.98,64.0,-1.22,4.0,885.2631359999999,P
1.0,0.0,0.0,male,white,41.0,3.8,1.67,67.0,2.04,4.0,869.4736630000001,P
1.0,3.0,0.0,female,white,34.0,3.8,1.18,67.0,1.36,3.0,758.9473519999999,P
1.0,3.0,0.0,male,white,37.0,3.8,0.02,69.0,-0.15,4.0,806.315771,P
1.0,4.0,0.0,male,white,41.5,3.8,1.13,67.0,0.94,5.0,877.3683994999999,P
1.0,3.0,0.0,male,white,39.0,3.8,0.0,69.0,0.0,6.0,837.894717,P
1.0,4.0,0.0,male,white,47.0,3.8,0.25,69.0,0.41,6.0,964.210501,P
1.0,3.0,0.0,female,white,39.0,3.8,-0.77,65.0,-0.9,6.0,837.894717,P
1.0,3.0,0.0,female,hisp,34.0,3.8,-0.57,69.0,-0.97,3.0,758.9473519999999,P
2.0,3.0,1.0,male,white,37.0,3.8,0.88,63.0,0.67,3.0,806.315771,P
1.0,4.0,0.0,female,white,40.0,3.8,0.57,61.0,0.96,5.0,853.6841900000001,P
1.0,3.0,0.0,male,white,43.5,3.8,-1.31,67.0,-1.0,5.0,908.9473455,P
1.0,3.0,0.0,male,white,47.0,3.8,0.0,68.0,0.0,6.0,964.210501,P
1.0,3.0,0.0,female,white,36.0,3.8,0.7,68.0,0.19,3.0,790.526298,P
1.0,3.0,0.0,male,white,37.0,3.8,0.55,65.0,0.81,4.0,806.315771,P
1.0,4.0,0.0,female,white,29.0,3.8,-0.62,70.0,-0.52,2.0,679.999987,P
1.0,3.0,0.0,female,white,48.0,3.8,0.54,67.0,0.82,6.0,979.9999740000001,P
1.0,4.0,0.0,female,white,33.0,3.8,-0.89,69.0,-0.72,3.0,743.157879,P
1.0,4.0,0.0,male,white,32.0,3.8,-0.48,68.0,-0.76,4.0,727.3684059999999,P
1.0,4.0,0.0,male,white,38.0,3.8,1.12,68.0,0.43,3.0,822.1052440000001,P
1.0,4.0,0.0,male,white,44.0,3.8,1.59,69.0,1.23,5.0,916.842082,P
1.0,2.0,0.0,female,asian,47.0,3.8,0.0,70.0,0.0,6.0,964.210501,P
1.0,1.0,0.0,male,white,42.0,3.8,0.28,69.0,0.72,5.0,885.2631359999999,P
1.0,4.0,0.0,female,white,43.0,3.8,-0.15,70.0,0.43,4.0,901.052609,P
1.0,4.0,0.0,female,white,47.0,3.8,0.15,67.0,-0.3,6.0,964.210501,P
1.0,4.0,0.0,male,white,34.0,3.8,1.99,68.0,1.97,4.0,758.9473519999999,P
1.0,3.0,0.0,female,white,38.0,3.8,0.39,69.0,0.33,4.0,822.1052440000001,P
2.0,4.0,1.0,female,white,33.0,3.8,2.52,55.0,2.54,2.0,743.157879,P
1.0,4.0,0.0,male,white,43.0,3.8,0.36,67.0,0.63,4.0,901.052609,P
1.0,1.0,0.0,male,black,31.5,3.8,-1.08,61.0,-2.07,5.0,719.4736695,P
1.0,3.0,0.0,male,white,35.0,3.8,-1.31,66.0,0.0,3.0,774.736825,P
1.0,4.0,0.0,male,white,47.0,3.8,0.54,68.0,0.13,6.0,964.210501,P
1.0,1.0,0.0,female,white,41.0,3.8,1.27,70.0,1.6,4.0,869.4736630000001,P
1.0,5.0,0.0,male,white,24.0,3.8,-0.13,67.0,0.22,3.0,601.0526219999999,P
1.0,3.0,0.0,male,white,47.0,3.8,0.0,52.0,0.0,6.0,964.210501,P
1.0,2.0,0.0,male,white,38.0,3.8,0.74,69.0,0.15,4.0,822.1052440000001,P
1.0,4.0,0.0,male,white,42.0,3.8,-2.09,69.0,-2.18,6.0,885.2631359999999,P
1.0,4.0,0.0,female,white,48.0,3.8,-0.47,68.0,0.26,5.0,979.9999740000001,P
1.0,4.0,0.0,male,white,42.0,3.8,-0.18,69.0,-0.04,5.0,885.2631359999999,P
1.0,3.0,0.0,female,white,41.0,3.8,0.0,69.0,0.0,6.0,869.4736630000001,P
1.0,4.0,0.0,male,white,44.0,3.8,1.6,69.0,0.0,6.0,916.842082,P
1.0,3.0,0.0,male,white,40.0,3.8,0.65,62.0,0.0,4.0,853.6841900000001,P
1.0,4.0,0.0,female,white,36.5,3.8,1.08,67.0,1.6,4.0,798.4210345,P
1.0,3.0,0.0,male,white,39.0,3.8,0.59,61.0,0.5,4.0,837.894717,P
1.0,3.0,0.0,male,white,39.0,3.8,0.0,67.0,0.0,4.0,837.894717,P
1.0,3.0,0.0,female,white,32.0,3.8,0.81,69.0,1.07,3.0,727.3684059999999,P
2.0,4.0,1.0,female,asian,26.0,3.8,-0.67,61.0,0.01,3.0,632.631568,P
1.0,4.0,0.0,female,white,32.0,3.8,0.0,69.0,0.0,5.0,727.3684059999999,P
1.0,3.0,0.0,female,white,42.0,3.8,0.57,66.0,0.3,4.0,885.2631359999999,P
1.0,3.0,0.0,female,hisp,35.0,3.8,-0.52,66.0,-0.82,4.0,774.736825,P
1.0,4.0,0.0,female,white,42.0,3.8,2.08,69.0,1.9,6.0,885.2631359999999,P
1.0,3.0,0.0,female,white,33.0,3.8,-0.28,69.0,0.48,5.0,743.157879,P
1.0,3.0,0.0,male,white,35.0,3.8,-1.11,69.0,-1.47,3.0,774.736825,P
1.0,2.0,0.0,male,white,40.0,3.8,1.75,68.0,1.73,4.0,853.6841900000001,P
1.0,3.0,0.0,female,white,42.0,3.8,-0.56,70.0,-0.22,5.0,885.2631359999999,P
1.0,0.0,0.0,female,hisp,38.0,3.8,1.3,63.0,0.78,5.0,822.1052440000001,P
1.0,3.0,0.0,female,white,30.0,3.8,-0.21,69.0,-0.45,2.0,695.78946,P
1.0,4.0,0.0,female,white,36.5,3.8,0.55,63.0,0.3,3.0,798.4210345,P
1.0,3.0,0.0,male,white,34.0,3.8,1.03,55.0,0.84,4.0,758.9473519999999,P
1.0,3.0,0.0,male,white,34.0,3.8,0.0,68.0,0.0,2.0,758.9473519999999,P
1.0,4.0,0.0,male,white,44.0,3.8,1.3,68.0,0.94,4.0,916.842082,P
1.0,4.0,0.0,female,white,34.0,3.8,0.8,69.0,1.17,4.0,758.9473519999999,P
1.0,4.0,0.0,male,white,39.0,3.8,0.12,68.0,0.79,6.0,837.894717,P
1.0,4.0,0.0,female,white,37.0,3.8,0.71,69.0,1.2,5.0,806.315771,P
1.0,3.0,0.0,female,hisp,24.0,3.8,-0.23,65.0,-0.57,1.0,601.0526219999999,F
1.0,4.0,0.0,female,white,39.0,3.8,0.08,63.0,0.19,4.0,837.894717,P
1.0,4.0,0.0,female,white,37.0,3.8,-1.15,67.0,-1.0,4.0,806.315771,P
1.0,3.0,0.0,male,white,41.0,3.8,0.78,69.0,0.31,4.0,869.4736630000001,P
1.0,4.0,0.0,male,white,38.0,3.8,0.38,61.0,0.56,6.0,822.1052440000001,P
1.0,2.0,0.0,male,white,36.0,3.8,-0.93,60.0,0.13,4.0,790.526298,P
1.0,1.0,0.0,male,asian,41.0,3.8,-0.97,65.0,-1.16,4.0,869.4736630000001,P
1.0,3.0,0.0,female,hisp,41.0,3.8,0.23,66.0,1.15,5.0,869.4736630000001,P
1.0,3.0,0.0,female,white,37.0,3.8,0.12,63.0,0.53,2.0,806.315771,P
1.0,4.0,0.0,female,white,43.0,3.8,-0.73,68.0,-0.66,6.0,901.052609,P
1.0,3.0,0.0,female,white,32.5,3.8,-0.16,68.0,-0.43,4.0,735.2631425,P
1.0,3.0,0.0,male,hisp,31.0,3.8,0.69,69.0,1.22,5.0,711.578933,P
1.0,4.0,0.0,female,white,36.0,3.8,0.88,69.0,0.6,5.0,790.526298,P
1.0,3.0,0.0,female,white,42.0,3.8,0.19,69.0,0.21,4.0,885.2631359999999,P
1.0,3.0,0.0,male,white,42.0,3.8,1.11,69.0,1.38,3.0,885.2631359999999,P
1.0,5.0,0.0,male,white,38.0,3.8,1.69,68.0,1.42,3.0,822.1052440000001,P
1.0,3.0,0.0,female,white,34.0,3.8,0.38,69.0,0.49,5.0,758.9473519999999,P
1.0,3.0,0.0,male,white,41.0,3.8,0.62,62.0,0.77,4.0,869.4736630000001,P
1.0,5.0,0.0,male,white,45.0,3.8,1.12,60.0,1.58,5.0,932.631555,P
1.0,3.0,0.0,female,white,45.0,3.8,-1.28,67.0,-0.79,6.0,932.631555,P
1.0,2.0,0.0,male,white,31.0,3.8,-0.45,55.0,-0.68,4.0,711.578933,P
1.0,3.0,0.0,female,white,44.0,3.8,0.36,69.0,0.12,4.0,916.842082,P
1.0,3.0,0.0,male,white,38.5,3.8,0.49,68.0,0.0,6.0,829.9999805,P
1.0,4.0,0.0,female,white,41.0,3.8,0.42,67.0,0.01,5.0,869.4736630000001,P
1.0,4.0,0.0,female,white,32.0,3.8,-0.03,47.0,0.66,4.0,727.3684059999999,P
1.0,5.0,0.0,female,white,37.0,3.8,-0.52,68.0,-0.76,4.0,806.315771,P
1.0,4.0,0.0,male,white,33.0,3.8,0.39,68.0,0.26,4.0,743.157879,F
1.0,5.0,0.0,male,asian,39.0,3.8,-0.14,70.0,-0.25,5.0,837.894717,P
1.0,3.0,0.0,female,white,34.0,3.8,1.29,69.0,1.67,4.0,758.9473519999999,P
1.0,3.0,0.0,female,black,32.5,3.8,-0.44,68.0,-0.31,5.0,735.2631425,P
1.0,4.0,0.0,male,white,42.0,3.8,0.77,69.0,0.88,4.0,885.2631359999999,P
1.0,3.0,0.0,male,white,41.0,3.8,1.66,69.0,1.61,4.0,869.4736630000001,P
1.0,0.0,0.0,female,asian,36.0,3.8,-0.35,68.0,-0.32,4.0,790.526298,P
2.0,4.0,1.0,female,white,33.0,3.8,0.5,62.0,0.9,4.0,743.157879,P
1.0,3.0,0.0,male,white,41.0,3.8,1.73,71.0,2.16,4.0,869.4736630000001,P
1.0,4.0,0.0,male,white,48.0,3.8,-0.03,69.0,0.05,6.0,979.9999740000001,P
1.0,4.0,0.0,male,asian,43.0,3.8,0.0,67.0,0.0,6.0,901.052609,P
1.0,3.0,0.0,female,asian,29.0,3.8,-1.57,69.0,-1.12,4.0,679.999987,F
1.0,4.0,0.0,male,white,43.0,3.8,-0.3,67.0,-0.33,4.0,901.052609,P
1.0,4.0,0.0,female,white,38.0,3.8,0.73,69.0,0.83,4.0,822.1052440000001,P
1.0,5.0,0.0,female,white,43.0,3.8,0.03,69.0,0.03,4.0,901.052609,P
1.0,4.0,0.0,female,white,38.0,3.8,0.9,69.0,1.5,3.0,822.1052440000001,P
1.0,3.0,0.0,male,white,42.0,3.8,1.29,69.0,1.17,4.0,885.2631359999999,P
1.0,3.0,0.0,female,white,48.0,3.8,-0.5,67.0,-0.17,5.0,979.9999740000001,F
1.0,3.0,0.0,male,white,39.0,3.8,-0.32,52.0,-1.32,3.0,837.894717,P
1.0,2.0,0.0,female,white,29.0,3.8,0.24,66.0,-0.21,3.0,679.999987,P
1.0,0.0,0.0,female,white,41.0,3.8,-1.13,69.0,-1.29,4.0,869.4736630000001,F
1.0,5.0,0.0,female,white,47.0,3.8,0.0,69.0,0.0,6.0,964.210501,P
1.0,2.0,0.0,female,white,44.0,3.8,1.08,67.0,1.16,6.0,916.842082,P
1.0,3.0,0.0,female,white,35.0,3.8,0.0,68.0,0.0,4.0,774.736825,F
1.0,3.0,0.0,male,white,34.0,3.8,0.14,69.0,1.41,3.0,758.9473519999999,P
1.0,4.0,0.0,female,white,38.0,3.8,0.48,68.0,0.77,6.0,822.1052440000001,P
1.0,3.0,0.0,male,white,40.0,3.8,-0.68,67.0,-1.12,4.0,853.6841900000001,F
1.0,3.0,0.0,female,white,25.0,3.8,0.25,69.0,0.22,3.0,616.842095,P
1.0,4.0,0.0,female,white,34.0,3.8,0.44,69.0,0.0,4.0,758.9473519999999,P
1.0,2.0,0.0,male,white,34.0,3.8,0.81,56.0,1.05,3.0,758.9473519999999,P
2.0,4.0,1.0,female,white,27.5,3.8,0.46,60.0,0.02,2.0,656.3157775000001,P
1.0,4.0,0.0,female,white,33.0,3.8,1.2,69.0,1.02,4.0,743.157879,P
1.0,3.0,0.0,female,white,43.0,3.8,1.76,69.0,1.63,4.0,901.052609,P
1.0,4.0,0.0,female,white,41.0,3.8,-0.64,67.0,-0.5,6.0,869.4736630000001,P
1.0,4.0,0.0,male,white,44.0,3.8,1.23,69.0,0.59,6.0,916.842082,P
1.0,4.0,0.0,female,white,40.0,3.8,2.44,51.0,2.43,4.0,853.6841900000001,P
1.0,4.0,0.0,male,white,36.0,3.8,0.92,55.0,-1.51,4.0,790.526298,P
1.0,4.0,0.0,female,white,45.0,3.8,0.02,68.0,0.25,6.0,932.631555,P
1.0,4.0,0.0,female,white,32.0,3.8,1.26,67.0,1.24,3.0,727.3684059999999,P
1.0,5.0,0.0,female,white,40.0,3.8,1.21,69.0,0.66,4.0,853.6841900000001,P
1.0,5.0,0.0,female,white,35.0,3.8,0.09,59.0,0.68,4.0,774.736825,P
1.0,4.0,0.0,male,white,40.0,3.8,2.47,69.0,2.54,3.0,853.6841900000001,P
1.0,2.0,0.0,male,white,37.0,3.8,1.85,62.0,1.97,3.0,806.315771,P
1.0,4.0,0.0,female,white,39.0,3.8,0.31,66.0,0.31,3.0,837.894717,P
1.0,4.0,0.0,male,white,37.0,3.8,0.6,58.0,0.98,3.0,806.315771,P
1.0,3.0,0.0,male,white,44.0,3.8,1.9,67.0,1.88,4.0,916.842082,P
1.0,3.0,0.0,female,white,37.0,3.8,0.62,68.0,0.65,5.0,806.315771,P
1.0,4.0,0.0,female,white,40.0,3.8,-0.63,68.0,0.0,6.0,853.6841900000001,P
1.0,4.0,0.0,female,white,41.0,3.8,1.73,69.0,0.0,6.0,869.4736630000001,P
1.0,4.0,0.0,male,white,32.0,3.8,0.37,68.0,0.76,5.0,727.3684059999999,P
1.0,4.0,0.0,male,white,42.0,3.8,0.25,69.0,-0.01,5.0,885.2631359999999,P
1.0,3.0,0.0,male,white,25.5,3.8,0.17,67.0,0.64,2.0,624.7368315,F
1.0,4.0,0.0,female,white,48.0,3.8,-0.18,69.0,-0.29,6.0,979.9999740000001,P
1.0,5.0,0.0,male,white,29.0,3.8,0.82,69.0,1.47,3.0,679.999987,P
1.0,4.0,0.0,male,white,35.5,3.8,-1.14,69.0,-1.26,4.0,782.6315615,P
1.0,3.0,0.0,female,white,35.0,3.8,0.56,69.0,1.1,5.0,774.736825,P
1.0,4.0,0.0,male,hisp,45.0,3.8,0.83,68.0,1.24,5.0,932.631555,P
1.0,4.0,0.0,female,white,33.0,3.8,0.27,70.0,0.35,4.0,743.157879,P
1.0,3.0,0.0,male,white,38.0,3.8,0.07,69.0,0.51,4.0,822.1052440000001,P
1.0,4.0,0.0,female,asian,44.0,3.8,0.0,67.0,0.0,6.0,916.842082,P
1.0,5.0,0.0,male,white,45.0,3.8,0.11,67.0,0.19,6.0,932.631555,P
1.0,4.0,0.0,female,white,45.0,3.8,0.17,61.0,0.34,4.0,932.631555,P
1.0,4.0,0.0,male,hisp,28.0,3.8,-0.93,68.0,-1.02,3.0,664.210514,P
1.0,4.0,0.0,male,white,40.0,3.8,0.64,69.0,1.06,3.0,853.6841900000001,P
1.0,4.0,0.0,female,white,34.0,3.8,0.68,69.0,0.61,3.0,758.9473519999999,P
1.0,4.0,0.0,female,white,33.0,3.8,1.2,68.0,0.63,3.0,743.157879,P
1.0,4.0,0.0,female,hisp,48.0,3.8,0.84,70.0,0.01,3.0,979.9999740000001,F
1.0,2.0,0.0,female,white,36.0,3.8,0.4,50.0,0.5,4.0,790.526298,P
1.0,3.0,0.0,male,white,40.0,3.8,1.45,69.0,1.6,4.0,853.6841900000001,P
1.0,2.0,0.0,female,white,40.0,3.8,0.84,68.0,0.69,4.0,853.6841900000001,P
1.0,4.0,0.0,female,asian,39.5,3.8,-0.39,67.0,0.69,5.0,845.7894535,P
1.0,4.0,0.0,male,white,41.0,3.8,1.37,68.0,0.0,6.0,869.4736630000001,P
1.0,3.0,0.0,female,white,37.0,3.8,-0.12,68.0,-0.23,5.0,806.315771,P
1.0,4.0,0.0,male,white,39.0,3.8,0.13,67.0,0.91,4.0,837.894717,P
1.0,3.0,0.0,male,white,43.0,3.8,0.14,59.0,0.32,5.0,901.052609,P
1.0,3.0,0.0,male,white,44.0,3.8,0.0,66.0,0.0,6.0,916.842082,P
1.0,3.0,0.0,female,white,34.0,3.8,0.28,69.0,-0.02,3.0,758.9473519999999,P
1.0,3.0,0.0,female,asian,37.0,3.8,0.0,67.0,0.0,6.0,806.315771,P
1.0,2.0,0.0,female,white,35.0,3.8,1.37,68.0,1.6,4.0,774.736825,P
1.0,3.0,0.0,male,white,37.0,3.8,1.25,66.0,1.2,4.0,806.315771,P
1.0,3.0,0.0,male,white,46.0,3.8,-0.97,69.0,-1.11,5.0,948.421028,P
1.0,4.0,0.0,female,white,44.0,3.8,-0.64,69.0,-0.65,5.0,916.842082,P
1.0,3.0,0.0,male,white,39.0,3.8,0.41,69.0,0.29,5.0,837.894717,P
1.0,3.0,0.0,male,white,38.0,3.8,0.0,69.0,0.0,4.0,822.1052440000001,P
1.0,5.0,0.0,female,white,40.0,3.8,1.78,68.0,1.61,4.0,853.6841900000001,P
1.0,4.0,0.0,male,white,43.0,3.8,0.34,69.0,0.96,5.0,901.052609,P
1.0,4.0,0.0,male,asian,33.0,3.8,-2.28,64.0,-2.15,4.0,743.157879,F
1.0,4.0,0.0,male,white,43.0,3.8,-0.51,62.0,-0.79,6.0,901.052609,F
1.0,3.0,0.0,male,white,41.0,3.8,0.14,69.0,0.38,3.0,869.4736630000001,P
1.0,3.0,0.0,male,white,43.0,3.8,1.13,69.0,1.16,6.0,901.052609,P
1.0,5.0,0.0,male,asian,38.0,3.8,-0.38,69.0,-1.01,5.0,822.1052440000001,P
1.0,3.0,0.0,male,white,40.0,3.8,-0.6,55.0,0.02,4.0,853.6841900000001,P
1.0,4.0,0.0,male,white,35.0,3.8,2.0,65.0,1.45,3.0,774.736825,P
1.0,4.0,0.0,female,white,41.0,3.8,1.13,68.0,1.05,4.0,869.4736630000001,P
1.0,3.0,0.0,female,white,35.0,3.8,0.05,69.0,0.1,3.0,774.736825,P
1.0,4.0,0.0,female,white,48.0,3.8,-1.07,68.0,-1.06,6.0,979.9999740000001,P
1.0,4.0,0.0,female,white,43.0,3.8,-1.1,69.0,-0.2,5.0,901.052609,P
2.0,3.0,1.0,male,white,36.0,3.8,0.03,65.0,0.46,3.0,790.526298,P
1.0,5.0,0.0,female,white,37.0,3.8,-0.48,69.0,-0.38,4.0,806.315771,P
1.0,2.0,0.0,male,white,36.0,3.8,-0.03,66.0,-0.53,4.0,790.526298,P
1.0,4.0,0.0,male,white,47.0,3.8,1.98,69.0,1.65,4.0,964.210501,P
1.0,3.0,0.0,female,white,46.0,3.8,-0.88,69.0,-0.98,6.0,948.421028,P
1.0,3.0,0.0,female,asian,33.0,3.8,0.25,69.0,0.0,5.0,743.157879,P
1.0,3.0,0.0,female,white,42.0,3.8,-0.02,58.0,0.29,3.0,885.2631359999999,P
1.0,3.0,0.0,female,white,36.0,3.8,1.54,67.0,1.87,5.0,790.526298,P
1.0,3.0,0.0,male,white,31.0,3.8,0.0,67.0,0.0,3.0,711.578933,P
2.0,3.0,1.0,female,white,29.7,3.8,1.74,66.0,1.46,3.0,691.0526181,P
1.0,4.0,0.0,male,white,39.0,3.8,-0.31,68.0,-0.32,6.0,837.894717,P
1.0,4.0,0.0,male,white,43.0,3.8,1.76,69.0,1.26,5.0,901.052609,P
1.0,3.0,0.0,male,white,38.0,3.8,1.52,68.0,1.35,4.0,822.1052440000001,P
1.0,3.0,0.0,male,white,32.0,3.8,0.01,50.0,-0.23,4.0,727.3684059999999,P
1.0,3.0,0.0,male,asian,41.0,3.8,-0.84,69.0,-0.86,5.0,869.4736630000001,F
1.0,3.0,0.0,female,white,27.0,3.8,-0.03,69.0,0.04,2.0,648.4210410000001,P
1.0,3.0,0.0,male,white,44.0,3.8,0.39,67.0,0.31,6.0,916.842082,P
1.0,4.0,0.0,male,white,42.0,3.8,0.95,69.0,1.29,5.0,885.2631359999999,P
1.0,3.0,0.0,female,white,46.0,3.8,0.74,66.0,0.66,5.0,948.421028,F
1.0,3.0,0.0,male,white,44.0,3.8,-0.55,68.0,-0.63,4.0,916.842082,P
1.0,4.0,0.0,female,white,35.0,3.8,-0.45,69.0,-0.26,3.0,774.736825,P
1.0,3.0,0.0,female,white,41.0,3.8,0.86,69.0,1.16,3.0,869.4736630000001,P
1.0,3.0,0.0,female,white,33.5,3.8,0.28,69.0,-0.02,2.0,751.0526155,F
1.0,3.0,0.0,female,white,38.0,3.8,0.57,68.0,0.53,5.0,822.1052440000001,P
2.0,4.0,1.0,male,white,42.0,3.8,0.05,60.0,0.63,3.0,885.2631359999999,P
1.0,4.0,0.0,female,white,39.0,3.8,1.64,64.0,1.43,5.0,837.894717,P
1.0,4.0,0.0,male,white,40.0,3.8,1.27,68.0,1.11,5.0,853.6841900000001,P
2.0,3.0,1.0,male,white,35.0,3.8,0.17,62.0,0.29,5.0,774.736825,P
1.0,4.0,0.0,male,white,44.0,3.8,0.6,69.0,0.12,5.0,916.842082,P
1.0,3.0,0.0,male,white,45.0,3.8,1.24,67.0,1.24,5.0,932.631555,P
1.0,3.0,0.0,male,asian,37.0,3.8,0.15,68.0,0.46,2.0,806.315771,P
1.0,4.0,0.0,female,white,41.0,3.8,0.67,69.0,1.07,4.0,869.4736630000001,P
1.0,2.0,0.0,female,white,37.0,3.8,0.84,55.0,0.88,3.0,806.315771,P
1.0,2.0,0.0,male,white,37.0,3.8,0.19,66.0,-0.23,4.0,806.315771,P
1.0,3.0,0.0,female,white,36.0,3.8,1.23,67.0,1.02,4.0,790.526298,P
1.0,2.0,0.0,female,white,41.0,3.8,1.05,69.0,1.26,5.0,869.4736630000001,P
1.0,4.0,0.0,female,white,39.0,3.8,0.15,69.0,0.77,5.0,837.894717,P
1.0,4.0,0.0,male,white,41.0,3.8,0.14,67.0,0.14,4.0,869.4736630000001,P
1.0,3.0,0.0,male,white,42.0,3.8,0.45,68.0,0.8,4.0,885.2631359999999,P
1.0,4.0,0.0,female,white,37.0,3.8,-0.31,68.0,-0.48,6.0,806.315771,P
1.0,4.0,0.0,female,white,33.0,3.8,-0.55,70.0,-0.11,3.0,743.157879,P
1.0,2.0,0.0,male,white,46.0,3.8,1.43,64.0,0.0,6.0,948.421028,P
1.0,4.0,0.0,female,white,48.0,3.8,0.0,67.0,0.0,6.0,979.9999740000001,P
1.0,3.0,0.0,male,white,36.5,3.8,0.6,69.0,0.15,3.0,798.4210345,P
1.0,5.0,0.0,male,white,44.0,3.8,0.55,69.0,0.2,5.0,916.842082,P
1.0,4.0,0.0,female,white,37.0,3.8,0.69,69.0,0.81,5.0,806.315771,P
2.0,2.0,1.0,female,white,26.5,3.8,0.24,53.0,0.97,3.0,640.5263045,P
1.0,3.0,0.0,male,white,31.0,3.8,-0.17,68.0,-0.77,4.0,711.578933,F
1.0,4.0,0.0,female,white,42.0,3.8,1.01,66.0,0.82,4.0,885.2631359999999,P
1.0,0.0,0.0,female,hisp,39.0,3.8,-0.63,69.0,0.0,6.0,837.894717,P
1.0,4.0,0.0,female,white,41.0,3.8,-0.25,70.0,1.24,5.0,869.4736630000001,P
1.0,4.0,0.0,male,white,42.0,3.8,1.6,68.0,0.75,5.0,885.2631359999999,P
1.0,4.0,0.0,male,white,42.0,3.8,-0.69,69.0,-1.24,4.0,885.2631359999999,P
1.0,3.0,0.0,female,white,40.0,3.8,1.71,62.0,1.77,3.0,853.6841900000001,P
1.0,4.0,0.0,female,white,41.0,3.8,1.33,57.0,1.64,4.0,869.4736630000001,P
1.0,2.0,0.0,female,white,42.0,3.8,-0.05,65.0,0.46,5.0,885.2631359999999,P
1.0,3.0,0.0,female,white,38.0,3.8,1.56,63.0,1.84,1.0,822.1052440000001,P
1.0,4.0,0.0,female,white,37.0,3.8,-0.33,68.0,0.17,4.0,806.315771,P
1.0,4.0,0.0,male,asian,48.0,3.8,1.5,69.0,1.9,5.0,979.9999740000001,P
1.0,3.0,0.0,male,white,45.0,3.8,-1.31,65.0,-1.34,5.0,932.631555,F
1.0,4.0,0.0,male,white,43.0,3.8,1.1,69.0,0.99,4.0,901.052609,P
1.0,3.0,0.0,female,white,43.0,3.8,0.0,69.0,0.0,3.0,901.052609,P
2.0,4.0,1.0,female,white,41.0,3.8,1.55,65.0,1.06,6.0,869.4736630000001,P
1.0,4.0,0.0,female,white,38.5,3.8,0.64,69.0,1.34,4.0,829.9999805,P
1.0,3.0,0.0,female,white,45.0,3.8,1.98,71.0,2.52,4.0,932.631555,P
1.0,0.0,0.0,male,hisp,40.0,3.8,0.1,65.0,0.07,5.0,853.6841900000001,P
1.0,3.0,0.0,female,white,34.0,3.8,-0.6,66.0,-0.06,4.0,758.9473519999999,P
1.0,3.0,0.0,female,white,42.0,3.8,0.62,68.0,0.29,4.0,885.2631359999999,P
1.0,3.0,0.0,female,white,40.0,3.8,0.3,69.0,0.61,4.0,853.6841900000001,P
1.0,3.0,0.0,female,white,34.5,3.8,-0.65,60.0,-0.83,5.0,766.8420884999999,P
2.0,3.0,1.0,male,white,36.0,3.8,0.44,67.0,0.91,3.0,790.526298,P
1.0,4.0,0.0,male,white,37.0,3.8,1.33,65.0,1.62,5.0,806.315771,P
1.0,3.0,0.0,female,black,30.0,3.8,-0.96,69.0,-1.52,4.0,695.78946,F
1.0,5.0,0.0,female,white,46.0,3.8,0.06,68.0,0.13,5.0,948.421028,P
1.0,4.0,0.0,male,white,35.0,3.8,-0.65,62.0,-0.32,4.0,774.736825,P
1.0,3.0,0.0,male,white,42.0,3.8,0.87,67.0,1.3,3.0,885.2631359999999,P
1.0,3.0,0.0,male,white,34.0,3.8,-0.85,68.0,-1.39,4.0,758.9473519999999,P
1.0,4.0,0.0,male,white,45.0,3.8,1.71,67.0,1.86,4.0,932.631555,P
1.0,3.0,0.0,female,white,43.0,3.8,1.51,69.0,1.22,3.0,901.052609,P
1.0,4.0,0.0,male,white,44.0,3.8,1.21,69.0,1.72,5.0,916.842082,P
1.0,4.0,0.0,female,white,43.0,3.8,0.85,68.0,0.65,5.0,901.052609,P
1.0,3.0,0.0,female,white,37.0,3.8,0.26,69.0,-0.08,4.0,806.315771,P
1.0,3.0,0.0,female,white,37.0,3.8,0.4,69.0,1.29,3.0,806.315771,P
1.0,5.0,0.0,female,white,37.5,3.8,0.77,69.0,0.55,4.0,814.2105075000001,P
1.0,5.0,0.0,male,white,38.0,3.8,0.9,70.0,0.28,5.0,822.1052440000001,P
1.0,3.0,0.0,female,white,35.0,3.8,2.06,66.0,1.82,3.0,774.736825,P
1.0,4.0,0.0,male,asian,41.0,3.8,0.07,70.0,-0.6,5.0,869.4736630000001,P
1.0,3.0,0.0,male,white,42.0,3.8,0.91,64.0,0.7,4.0,885.2631359999999,P
